Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 19.0, 17.0, 8.0, 10.0, 7.0, 11.0
Porcentagem, 52.7777777778, 47.2222222222, 22.2222222222, 27.7777777778, 19.4444444444, 30.5555555556
