1.0, -0.60097748334
-1.0, -0.250416475927
1.0, 0.703303920628
1.0, 0.554571158899
1.0, 0.416118038668
-1.0, -0.666130154999
-1.0, -0.170772945605
-1.0, 0.240708068212
1.0, 0.383038410768
1.0, 0.8776080996
-1.0, -0.0781315777636
-1.0, -0.0394782672572
-1.0, 0.176976053667
-1.0, -0.214892862665
1.0, 0.889901214974
1.0, 0.990063270887
1.0, 0.983986361027
1.0, 0.790165674579
1.0, 0.665526231295
-1.0, -0.229811939385
1.0, -0.356367862404
1.0, -0.0840036301215
1.0, 0.443242709451
-1.0, -0.814082323348
1.0, 0.130071361126
-1.0, 0.657211346208
1.0, -0.665598074752
1.0, 0.476166559517
1.0, 0.871782611131
-1.0, 0.661414431154
-1.0, 0.0476531946669
1.0, 0.320457627081
1.0, 0.906395726527
1.0, 0.984356292654
1.0, 0.994248324757
1.0, 0.42835364514
1.0, 0.642357006717
1.0, 0.544377496062
1.0, -0.0191225359308
-1.0, 0.0509528835388
1.0, 0.00137060951288
1.0, 0.192672126654
1.0, 0.263855001748
1.0, 0.874172637126
1.0, 0.775062623196
-1.0, 0.797661390266
1.0, 0.129709362719
1.0, 0.820606778725
1.0, 0.714977944097
1.0, 0.998122745846
1.0, 0.928853510615
1.0, 0.953106506663
1.0, 0.937893450008
1.0, 0.931493693873
1.0, 0.960722707342
1.0, 0.971373995811
1.0, 0.944998612567
1.0, 0.350980458604
1.0, 0.713249554713
1.0, 0.90732181318
1.0, 0.998023749621
1.0, 0.92539425617
1.0, 0.941596783392
-1.0, 0.95242004535
-1.0, 0.26588520304
-1.0, 0.67859587711
1.0, 0.965682719572
1.0, 0.979924829898
1.0, 0.99297248276
-1.0, 0.760697081768
1.0, -0.0880851278913
1.0, 0.845734772694
-1.0, -0.446630145424
-1.0, -0.288343542847
-1.0, -0.162072171393
1.0, 0.149370930665
1.0, 0.549370415765
1.0, 0.626093377635
-1.0, -0.0774790532227
1.0, 0.328578118659
1.0, 0.711593164157
1.0, 0.312290629852
1.0, 0.539044360652
1.0, 0.322198668458
1.0, 0.548125888729
1.0, 0.659835366825
1.0, 0.734055461008
1.0, 0.789408194343
1.0, 0.831275964157
1.0, 0.862747916806
1.0, 0.8865104996
-1.0, -0.286392947014
-1.0, -0.441332393064
-1.0, -0.194603588726
-1.0, -0.200342656822
-1.0, -0.213258194553
-1.0, -0.245998572642
-1.0, 0.0627403829044
1.0, 0.428678360244
1.0, 0.550636055442
1.0, 0.642766220127
-1.0, 0.476586128125
-1.0, 0.425984632794
-1.0, -0.627500318766
1.0, -0.47298585822
1.0, -0.0521637933455
1.0, 0.381722400109
-1.0, -0.864163868322
1.0, -0.139638882694
1.0, 0.820866973397
-1.0, 0.365429091468
1.0, 0.881514594026
-1.0, 0.664676979012
-1.0, -0.887716695732
1.0, 0.560598640244
1.0, 0.243796528588
1.0, 0.942669555239
1.0, 0.980433304563
1.0, 0.759587894716
1.0, 0.784884808384
1.0, 0.775372345791
1.0, 0.833911253632
-1.0, -0.971138052637
1.0, -0.126648091326
1.0, 0.00523636791084
1.0, 0.246043096745
1.0, -0.718805124388
-1.0, 0.091413058301
1.0, 0.338682809177
1.0, 0.379155253354
1.0, 0.898001248865
1.0, 0.984512709698
1.0, 0.71228134977
1.0, 0.859348645757
1.0, 0.87856739776
1.0, 0.873869689455
1.0, 0.398709955473
1.0, 0.772290849157
1.0, 0.873826294759
1.0, 0.916829293943
1.0, 0.578314983538
1.0, -0.0917260706459
-1.0, -0.832310496324
-1.0, -0.450654922343
1.0, 0.6241272236
-1.0, -0.301653088567
1.0, 0.91132396576
-1.0, -0.605343750428
-1.0, -0.441742823807
1.0, 0.797956219818
-1.0, -0.00302981044429
1.0, 0.964030779945
1.0, 0.723961926561
1.0, 0.680694643233
1.0, 0.971966092379
1.0, 0.702519029228
1.0, 0.779483944109
1.0, 0.806078793735
1.0, 0.796474699938
1.0, 0.891608104032
-1.0, -0.960039438888
-1.0, -0.596569874874
1.0, 0.579123078002
-1.0, 0.268196194135
1.0, 0.855824847737
