Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 22.0, 14.0, 2.0, 12.0, 2.0, 20.0
Porcentagem, 61.1111111111, 38.8888888889, 5.55555555556, 33.3333333333, 5.55555555556, 55.5555555556
