Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
458.0, 439.0, 19.0, 101.0, 18.0, 1.0, 338.0
Porcentagem, 95.8515283843, 4.14847161572, 22.0524017467, 3.93013100437, 0.218340611354, 73.7991266376
