Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
124.0, 122.0, 2.0, 16.0, 2.0, 0.0, 106.0
Porcentagem, 98.3870967742, 1.61290322581, 12.9032258065, 1.61290322581, 0.0, 85.4838709677
