Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
160.0, 160.0, 0.0, 130.0, 0.0, 0.0, 30.0
Porcentagem, 100.0, 0.0, 81.25, 0.0, 0.0, 18.75
