Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1153.0, 895.0, 258.0, 529.0, 74.0, 184.0, 366.0
Porcentagem, 77.6235906331, 22.3764093669, 45.880312229, 6.41803989592, 15.9583694709, 31.7432784042
