Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 31.0, 5.0, 0.0, 3.0, 2.0, 31.0
Porcentagem, 86.1111111111, 13.8888888889, 0.0, 8.33333333333, 5.55555555556, 86.1111111111
