Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
223.0, 219.0, 4.0, 4.0, 4.0, 0.0, 215.0
Porcentagem, 98.2062780269, 1.79372197309, 1.79372197309, 1.79372197309, 0.0, 96.4125560538
