Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 35.0, 1.0, 35.0, 0.0, 1.0, 0.0
Porcentagem, 97.2222222222, 2.77777777778, 97.2222222222, 0.0, 2.77777777778, 0.0
