Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
823.0, 808.0, 15.0, 808.0, 6.0, 9.0, 0.0
Porcentagem, 98.177399757, 1.82260024301, 98.177399757, 0.729040097205, 1.09356014581, 0.0
