Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 14.0, 22.0, 3.0, 5.0, 17.0, 11.0
Porcentagem, 38.8888888889, 61.1111111111, 8.33333333333, 13.8888888889, 47.2222222222, 30.5555555556
