Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 17.0, 24.0, 4.0, 7.0, 17.0, 13.0
Porcentagem, 41.4634146341, 58.5365853659, 9.75609756098, 17.0731707317, 41.4634146341, 31.7073170732
