autumn,0.66167971577,0.572377429837,0.521970826258,0.422221033964,0.390311325492,campo_mourao
spring,0.660402078382,0.422833180616,0.192385789505,0.185880026866,0.0682528717584,campo_mourao
winter,0.264943512095,0.336876704488,0.390197230204,0.42573995571,0.378345348388,campo_mourao
summer,0.378811943598,0.226185831329,0.158437889362,0.106775367702,0.0726555836365,campo_mourao
autumn,0.648490016696,0.590214125136,0.479583103493,0.415735199778,0.382117033955,diamantino
spring,0.74658537685,0.596767682802,0.383951975615,0.229152056726,0.119358160851,diamantino
winter,0.186639346481,0.226108898616,0.250602226461,0.274860872905,0.278916355822,diamantino
summer,0.38752788722,0.200082564267,0.230189162717,0.0717548916308,0.0769241378074,diamantino
autumn,0.532315277528,0.402473546641,0.294575687488,0.0879415706162,0.109443094745,ivinhema
spring,0.686326556056,0.363946475386,0.244491996117,0.180377567827,0.0609478472802,ivinhema
winter,0.609340767016,0.421852194529,0.361642137617,0.301604885124,0.251225258982,ivinhema
summer,0.366024694859,0.233400684716,0.1413107857,0.072609313592,0.00966026563809,ivinhema
autumn,0.653209186085,0.590679296586,0.431653838719,0.354272534888,0.226450926344,jaboticabal
spring,0.636761486336,0.526689580869,0.397376804719,0.364091808211,0.134889466983,jaboticabal
winter,0.344238104849,0.418741516772,0.375973619944,0.431296353839,0.331260286559,jaboticabal
summer,0.498354245166,0.424872678164,0.349736229235,0.268480555003,0.119218406015,jaboticabal
autumn,0.660020721384,0.604591222255,0.338688293329,0.177474902805,0.192892689759,jaguaruana
spring,0.0635367165134,0.0639805177158,0.0498539716338,0.0621142444054,0.0499583196231,jaguaruana
winter,0.319273239644,0.318973604151,0.251605176137,0.242146457843,0.156098367307,jaguaruana
summer,0.378721942713,0.282243029388,0.233150854804,0.180380955957,0.0218755238747,jaguaruana
autumn,0.19756091662,0.158411273985,0.156926265644,0.083153652995,0.0765923334194,maceio
spring,0.19111175617,0.194944692081,0.208815372943,0.212283096883,0.196629581848,maceio
winter,0.15627739156,0.109293107147,0.0874760734052,0.0512997293869,0.0365839562281,maceio
summer,0.172004180864,0.122170834885,0.106501227204,0.153108212931,0.112391325098,maceio
autumn,0.595702242572,0.524992632371,0.466269041801,0.517547920894,0.715258187258,piracicaba
spring,0.468757962941,0.3709102049,0.0893807930164,0.234547659686,0.123762257283,piracicaba
winter,0.308252670463,0.392582495182,0.311608136446,0.32240538908,0.1326755349,piracicaba
summer,0.365928923576,0.212042632351,0.315239967124,0.0686183197588,0.0246518911481,piracicaba
autumn,0.686396499217,0.537110163599,0.224383616539,0.455737369279,0.398055327002,presidente_prudente
spring,0.69992765812,0.50576286006,0.471022756039,0.231951047003,0.219144852478,presidente_prudente
winter,0.529495686993,0.529360667778,0.498703625106,0.40952237363,0.184623058195,presidente_prudente
summer,0.551270630137,0.324391762327,0.319709519517,0.149126875376,0.0905890651308,presidente_prudente
autumn,0.533125399704,0.393408716321,0.376002190891,0.237836702377,0.217320177465,rio_verde
spring,0.54553567283,0.385046964339,0.176438817026,0.0892518164428,0.0644994289266,rio_verde
winter,0.203801940288,0.292227415817,0.294533484079,0.36937316808,0.349628051665,rio_verde
summer,0.449802656652,0.248378188815,0.14053383186,0.128807267695,0.0408369792826,rio_verde
autumn,0.667865847024,0.648228029075,0.619278401962,0.524321071473,0.472634302166,uberaba
spring,0.720218793089,0.557909289863,0.398549121164,0.349897740189,0.166910077028,uberaba
winter,0.299451444416,0.32561807679,0.389687998991,0.456811171173,0.45497002193,uberaba
summer,0.548731675332,0.328152488199,0.360776538472,0.0692771054225,0.059236475342,uberaba
