-1.0, -0.731999056213
1.0, -0.478782866805
-1.0, 0.457381582824
-1.0, -0.781094893643
-1.0, -0.619273322595
-1.0, -0.36813322938
-1.0, -0.772117142858
-1.0, -0.864377771518
-1.0, 0.0217519242455
-1.0, -0.8865264777
-1.0, -0.692859086192
-1.0, -0.446678946862
-1.0, -0.0312931583331
-1.0, -0.922381051147
-1.0, -0.360830785752
-1.0, -0.783465925839
-1.0, -0.875879194811
-1.0, -0.678045869152
-1.0, -0.650735062275
-1.0, -0.184713710774
-1.0, -0.177168744546
1.0, -0.599864680462
1.0, -0.541766447033
1.0, -0.714368082335
-1.0, -0.59733968526
-1.0, -0.339095798355
-1.0, -0.708005931065
-1.0, 0.49833859809
-1.0, 0.518555787906
-1.0, -0.864412682175
1.0, -0.976427391175
-1.0, 0.272121873193
-1.0, -0.111074349325
-1.0, -0.526628761049
-1.0, -0.969828483656
1.0, -0.316955018011
