Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
486.0, 420.0, 66.0, 133.0, 61.0, 5.0, 287.0
Porcentagem, 86.4197530864, 13.5802469136, 27.366255144, 12.5514403292, 1.02880658436, 59.0534979424
