Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 25.0, 11.0, 0.0, 6.0, 5.0, 25.0
Porcentagem, 69.4444444444, 30.5555555556, 0.0, 16.6666666667, 13.8888888889, 69.4444444444
