Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
34.0, 23.0, 11.0, 20.0, 5.0, 6.0, 3.0
Porcentagem, 67.6470588235, 32.3529411765, 58.8235294118, 14.7058823529, 17.6470588235, 8.82352941176
