Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
815.0, 687.0, 128.0, 323.0, 76.0, 52.0, 364.0
Porcentagem, 84.2944785276, 15.7055214724, 39.6319018405, 9.32515337423, 6.38036809816, 44.6625766871
