Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
185.0, 148.0, 37.0, 93.0, 11.0, 26.0, 55.0
Porcentagem, 80.0, 20.0, 50.2702702703, 5.94594594595, 14.0540540541, 29.7297297297
