Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 16.0, 20.0, 3.0, 8.0, 12.0, 13.0
Porcentagem, 44.4444444444, 55.5555555556, 8.33333333333, 22.2222222222, 33.3333333333, 36.1111111111
