Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
494.0, 435.0, 59.0, 161.0, 43.0, 16.0, 274.0
Porcentagem, 88.0566801619, 11.9433198381, 32.5910931174, 8.7044534413, 3.23886639676, 55.4655870445
