Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 26.0, 15.0, 4.0, 9.0, 6.0, 22.0
Porcentagem, 63.4146341463, 36.5853658537, 9.75609756098, 21.9512195122, 14.6341463415, 53.6585365854
