Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
365.0, 350.0, 15.0, 76.0, 14.0, 1.0, 274.0
Porcentagem, 95.8904109589, 4.1095890411, 20.8219178082, 3.83561643836, 0.27397260274, 75.0684931507
