Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 23.0, 18.0, 12.0, 8.0, 10.0, 11.0
Porcentagem, 56.0975609756, 43.9024390244, 29.2682926829, 19.512195122, 24.3902439024, 26.8292682927
