Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 23.0, 18.0, 5.0, 15.0, 3.0, 18.0
Porcentagem, 56.0975609756, 43.9024390244, 12.1951219512, 36.5853658537, 7.31707317073, 43.9024390244
