Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
416.0, 379.0, 37.0, 113.0, 27.0, 10.0, 266.0
Porcentagem, 91.1057692308, 8.89423076923, 27.1634615385, 6.49038461538, 2.40384615385, 63.9423076923
