Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
29.0, 14.0, 15.0, 14.0, 14.0, 1.0, 0.0
Porcentagem, 48.275862069, 51.724137931, 48.275862069, 48.275862069, 3.44827586207, 0.0
