Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
111.0, 88.0, 23.0, 30.0, 16.0, 7.0, 58.0
Porcentagem, 79.2792792793, 20.7207207207, 27.027027027, 14.4144144144, 6.30630630631, 52.2522522523
