Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
696.0, 554.0, 142.0, 544.0, 2.0, 140.0, 10.0
Porcentagem, 79.5977011494, 20.4022988506, 78.1609195402, 0.287356321839, 20.1149425287, 1.4367816092
