Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
714.0, 626.0, 88.0, 607.0, 7.0, 81.0, 19.0
Porcentagem, 87.675070028, 12.324929972, 85.0140056022, 0.980392156863, 11.3445378151, 2.66106442577
