Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 28.0, 8.0, 0.0, 4.0, 4.0, 28.0
Porcentagem, 77.7777777778, 22.2222222222, 0.0, 11.1111111111, 11.1111111111, 77.7777777778
