Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 22.0, 14.0, 6.0, 11.0, 3.0, 16.0
Porcentagem, 61.1111111111, 38.8888888889, 16.6666666667, 30.5555555556, 8.33333333333, 44.4444444444
