Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
29.0, 13.0, 16.0, 4.0, 14.0, 2.0, 9.0
Porcentagem, 44.8275862069, 55.1724137931, 13.7931034483, 48.275862069, 6.89655172414, 31.0344827586
