Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
331.0, 220.0, 111.0, 104.0, 54.0, 57.0, 116.0
Porcentagem, 66.4652567976, 33.5347432024, 31.419939577, 16.3141993958, 17.2205438066, 35.0453172205
