Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
341.0, 286.0, 55.0, 104.0, 42.0, 13.0, 182.0
Porcentagem, 83.8709677419, 16.1290322581, 30.4985337243, 12.3167155425, 3.81231671554, 53.3724340176
