Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
35.0, 19.0, 16.0, 9.0, 6.0, 10.0, 10.0
Porcentagem, 54.2857142857, 45.7142857143, 25.7142857143, 17.1428571429, 28.5714285714, 28.5714285714
