Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
447.0, 295.0, 152.0, 75.0, 100.0, 52.0, 220.0
Porcentagem, 65.9955257271, 34.0044742729, 16.7785234899, 22.3713646532, 11.6331096197, 49.2170022371
