Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
318.0, 281.0, 37.0, 280.0, 1.0, 36.0, 1.0
Porcentagem, 88.3647798742, 11.6352201258, 88.0503144654, 0.314465408805, 11.320754717, 0.314465408805
