Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 38.0, 3.0, 38.0, 0.0, 3.0, 0.0
Porcentagem, 92.6829268293, 7.31707317073, 92.6829268293, 0.0, 7.31707317073, 0.0
