Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1146.0, 1052.0, 94.0, 1049.0, 9.0, 85.0, 3.0
Porcentagem, 91.797556719, 8.20244328098, 91.5357766143, 0.785340314136, 7.41710296684, 0.261780104712
