1.0, 0.898051544862
1.0, 0.911264948026
1.0, 0.927071576683
1.0, 0.930309910635
1.0, 0.246780853906
1.0, 0.954804545322
1.0, 0.883790444773
1.0, 0.768039452294
1.0, 0.96524261718
1.0, 0.959761186655
1.0, 0.960999774718
1.0, 0.966019451344
1.0, 0.959771670912
1.0, 0.963259053548
1.0, 0.965409444084
-1.0, 0.96206605249
1.0, 0.950335546748
1.0, 0.954926400312
1.0, 0.573534343054
1.0, 0.377778308702
1.0, 0.882902029506
1.0, 0.894763530021
1.0, 0.917217761709
-1.0, 0.937993221415
-1.0, 0.629573285482
1.0, 0.850934019998
1.0, 0.919598500676
1.0, 0.101614819411
1.0, 0.387013132555
1.0, 0.928543783797
1.0, 0.9419726227
1.0, 0.952373818041
1.0, 0.96107222437
1.0, 0.890297167253
1.0, 0.846883036868
1.0, 0.947288989363
1.0, 0.964358676445
1.0, 0.969353767801
1.0, 0.970527901379
1.0, 0.9488628188
1.0, 0.919868029768
