Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
869.0, 699.0, 170.0, 180.0, 128.0, 42.0, 519.0
Porcentagem, 80.4372842348, 19.5627157652, 20.7134637514, 14.7295742232, 4.833141542, 59.7238204833
