Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
34.0, 23.0, 11.0, 19.0, 0.0, 11.0, 4.0
Porcentagem, 67.6470588235, 32.3529411765, 55.8823529412, 0.0, 32.3529411765, 11.7647058824
