Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 21.0, 20.0, 12.0, 7.0, 13.0, 9.0
Porcentagem, 51.2195121951, 48.7804878049, 29.2682926829, 17.0731707317, 31.7073170732, 21.9512195122
