Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1178.0, 887.0, 291.0, 599.0, 181.0, 110.0, 288.0
Porcentagem, 75.2971137521, 24.7028862479, 50.8488964346, 15.3650254669, 9.33786078098, 24.4482173175
