Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 23.0, 18.0, 7.0, 14.0, 4.0, 16.0
Porcentagem, 56.0975609756, 43.9024390244, 17.0731707317, 34.1463414634, 9.75609756098, 39.0243902439
