Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
855.0, 681.0, 174.0, 309.0, 124.0, 50.0, 372.0
Porcentagem, 79.649122807, 20.350877193, 36.1403508772, 14.5029239766, 5.84795321637, 43.5087719298
