Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
827.0, 714.0, 113.0, 420.0, 41.0, 72.0, 294.0
Porcentagem, 86.3361547763, 13.6638452237, 50.7859733978, 4.9576783555, 8.7061668682, 35.5501813785
