Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
917.0, 730.0, 187.0, 709.0, 12.0, 175.0, 21.0
Porcentagem, 79.6074154853, 20.3925845147, 77.3173391494, 1.30861504907, 19.0839694656, 2.29007633588
