Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
31.0, 29.0, 2.0, 29.0, 0.0, 2.0, 0.0
Porcentagem, 93.5483870968, 6.45161290323, 93.5483870968, 0.0, 6.45161290323, 0.0
