Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
253.0, 247.0, 6.0, 16.0, 6.0, 0.0, 231.0
Porcentagem, 97.628458498, 2.37154150198, 6.32411067194, 2.37154150198, 0.0, 91.3043478261
