Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 26.0, 10.0, 21.0, 3.0, 7.0, 5.0
Porcentagem, 72.2222222222, 27.7777777778, 58.3333333333, 8.33333333333, 19.4444444444, 13.8888888889
