Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
505.0, 450.0, 55.0, 404.0, 3.0, 52.0, 46.0
Porcentagem, 89.1089108911, 10.8910891089, 80.0, 0.594059405941, 10.297029703, 9.10891089109
