Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1173.0, 894.0, 279.0, 687.0, 92.0, 187.0, 207.0
Porcentagem, 76.2148337596, 23.7851662404, 58.5677749361, 7.8431372549, 15.9420289855, 17.6470588235
