Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
473.0, 421.0, 52.0, 220.0, 36.0, 16.0, 201.0
Porcentagem, 89.0063424947, 10.9936575053, 46.511627907, 7.61099365751, 3.38266384778, 42.4947145877
