Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
468.0, 393.0, 75.0, 217.0, 37.0, 38.0, 176.0
Porcentagem, 83.9743589744, 16.0256410256, 46.3675213675, 7.90598290598, 8.11965811966, 37.6068376068
