Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
852.0, 699.0, 153.0, 496.0, 80.0, 73.0, 203.0
Porcentagem, 82.0422535211, 17.9577464789, 58.2159624413, 9.3896713615, 8.56807511737, 23.8262910798
