Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 27.0, 14.0, 27.0, 1.0, 13.0, 0.0
Porcentagem, 65.8536585366, 34.1463414634, 65.8536585366, 2.43902439024, 31.7073170732, 0.0
