Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
231.0, 223.0, 8.0, 184.0, 0.0, 8.0, 39.0
Porcentagem, 96.5367965368, 3.4632034632, 79.6536796537, 0.0, 3.4632034632, 16.8831168831
