Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 27.0, 14.0, 22.0, 9.0, 5.0, 5.0
Porcentagem, 65.8536585366, 34.1463414634, 53.6585365854, 21.9512195122, 12.1951219512, 12.1951219512
