Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
290.0, 243.0, 47.0, 111.0, 26.0, 21.0, 132.0
Porcentagem, 83.7931034483, 16.2068965517, 38.275862069, 8.96551724138, 7.24137931034, 45.5172413793
