Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
803.0, 707.0, 96.0, 691.0, 33.0, 63.0, 16.0
Porcentagem, 88.0448318804, 11.9551681196, 86.0523038605, 4.1095890411, 7.84557907846, 1.99252801993
