Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
235.0, 203.0, 32.0, 109.0, 15.0, 17.0, 94.0
Porcentagem, 86.3829787234, 13.6170212766, 46.3829787234, 6.3829787234, 7.23404255319, 40.0
